pair_id,left_id,right_id,left_source,right_source,names_left,names_right,categories_left,categories_right,confidence_left,confidence_right,websites_left,websites_right,socials_left,socials_right,emails_left,emails_right,phones_left,phones_right,brand_left,brand_right,addresses_left,addresses_right
21,1407374886155785,08f2659a2d05a4b103cc0338dfb94fa1,"[{""dataset"":""Microsoft"",""record_id"":""1407374886155785"",""update_time"":""2019-08-27T21:04:37.537"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1566769126936363"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886270739"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886174086"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886173671"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886173054"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886172606"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886159074"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886158752"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886158377"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886157927"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886157440"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886156859"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886156248"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886155785"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886155110"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886154706"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886154077"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886153612"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886149078"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886147446"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885933385"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Orangetheory Fitness""}","{""primary"":""Orangetheory Fitness""}","{""primary"":""boot_camp"",""alternate"":[""gym"",""active_life""]}","{""primary"":""gym"",""alternate"":[""active_life"",""health_and_medical""]}",0.77,0.997898979043525,"[""https://east-memphis.orangetheoryfitness.com/?utm_source=local_seo&utm_medium=organic&utm_content=reputationdotcom""]","[""https://east-memphis.orangetheoryfitness.com/""]",,"[""https://www.facebook.com/1566769126936363""]",,,"[""9014215785""]","[""+19014215785""]","{""names"":{}}","{""names"":{""primary"":""Orangetheory Fitness""}}","[{""freeform"":""4615 Poplar Ave 12"",""locality"":""Memphis"",""region"":""TN"",""country"":""US"",""postcode"":""38117""}]","[{""freeform"":""4615 Poplar Ave"",""locality"":""Memphis"",""postcode"":""38117-4400"",""region"":""TN"",""country"":""US""}]"
22,1407374885928947,1407374885778830,"[{""dataset"":""Microsoft"",""record_id"":""1407374885928947"",""update_time"":""2020-01-24T04:53:58.447"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""1407374885778830"",""update_time"":""2018-12-17T08:42:33.47"",""confidence"":0.77}]","{""primary"":""Fitness Together - Jenks Riverside""}","{""primary"":""Fitness Together""}","{""primary"":""gym"",""alternate"":[""active_life""]}","{""primary"":""gym"",""alternate"":[""active_life""]}",0.77,0.77,"[""http://fitnesstogether.com/jenks-riverside""]","[""http://www.fitnesstogether.com/jenks-riverside""]",,,,,"[""9183920540""]","[""9183920540""]","{""names"":{}}","{""names"":{}}","[{""freeform"":""9708 Riverside Pkwy Ste D"",""locality"":""Tulsa"",""region"":""OK"",""country"":""US"",""postcode"":""74137""}]","[{""freeform"":""9708 Riverside Pkwy Ste D"",""locality"":""Tulsa"",""region"":""OK"",""country"":""US"",""postcode"":""74137""}]"
23,1125899907096133,08f2a1054d2dd7b003431719d93037ed,"[{""dataset"":""Microsoft"",""record_id"":""1125899907096133"",""update_time"":""2013-05-22T17:14:06.323"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1639987059576614"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949954449774"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949953619863"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899907096133"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""REI""}","{""primary"":""REI""}","{""primary"":""t_shirt_store"",""alternate"":[""outdoor_gear"",""clothing_store"",""retail""]}","{""primary"":""outdoor_gear"",""alternate"":[""sporting_goods""]}",0.77,0.9962614185921548,"[""http://www.rei.com/stores/paramus.html?utm_source=bing&utm_medium=local&utm_campaign=localmaps&utm_content=140""]","[""https://www.rei.com/stores/paramus?y_source=1_MTQ1MzQxNC01NTktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D""]",,"[""https://www.facebook.com/1639987059576614""]",,,"[""2012261560""]","[""+12012261560""]","{""names"":{}}","{""names"":{""primary"":""REI""}}","[{""freeform"":""2200 Bergen Town Ctr"",""locality"":""Paramus"",""region"":""NJ"",""country"":""US"",""postcode"":""07652""}]","[{""freeform"":""2200 Bergen Town Ctr"",""locality"":""Paramus"",""postcode"":""07652"",""region"":""NJ"",""country"":""US""}]"
24,562949965577447,08f2986a82c92b5003309ff5c3c715bf,"[{""dataset"":""Microsoft"",""record_id"":""562949965577447"",""update_time"":""2024-12-27T06:25:02.943"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""214538125086445"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949965577447"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Chipotle Mexican Grill""}","{""primary"":""Chipotle Mexican Grill""}","{""primary"":""fast_food_restaurant"",""alternate"":[""mexican_restaurant"",""restaurant""]}","{""primary"":""mexican_restaurant"",""alternate"":[""eat_and_drink""]}",0.77,0.9962614185921548,"[""https://locations.chipotle.com/nv/north-las-vegas/6780-n-5th-st?utm_source=bing&utm_medium=yext&utm_campaign=yext_listings""]","[""https://locations.chipotle.com/nv/north-las-vegas/6780-n-5th-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings""]",,"[""https://www.facebook.com/214538125086445""]",,,"[""7253030086""]","[""+17253030086""]","{""names"":{}}","{""names"":{""primary"":""Chipotle Mexican Grill""}}","[{""freeform"":""6780 N 5th St"",""locality"":""North Las Vegas"",""region"":""NV"",""country"":""US"",""postcode"":""89084""}]","[{""freeform"":""6780 N 5th St"",""locality"":""North Las Vegas"",""postcode"":""89084"",""region"":""NV"",""country"":""US""}]"
25,1407374890445554,1125899908867665,"[{""dataset"":""Microsoft"",""record_id"":""1407374890445554"",""update_time"":""2024-12-30T20:26:24.91"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""1125899908867665"",""update_time"":""2020-10-27T15:16:49.693"",""confidence"":0.77}]","{""primary"":""Garage""}","{""primary"":""Garage""}","{""primary"":""designer_clothing"",""alternate"":[""clothing_store"",""retail""]}","{""primary"":""designer_clothing"",""alternate"":[""clothing_store"",""retail""]}",0.77,0.77,"[""https://www.garageclothing.com/ca""]","[""https://www.garageclothing.com/ca/stores""]",,,,,"[""9056311104""]","[""9056311104""]","{""names"":{}}","{""names"":{}}","[{""freeform"":""900 Maple Avenue, #B29"",""locality"":""Burlington"",""region"":""ON"",""country"":""CA"",""postcode"":""L7S 2J8""}]","[{""freeform"":""900 Maple Ave, #B29"",""locality"":""Burlington"",""region"":""ON"",""country"":""CA"",""postcode"":""L7S 2J8""}]"
26,562949965568735,08f2a8c10a6a681003edc1e418ee0a32,"[{""dataset"":""Microsoft"",""record_id"":""562949965568735"",""update_time"":""2024-01-16T17:02:18.593"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1654641278168104"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949965568735"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Charlottesville Voter Registration""}","{""primary"":""Charlottesville Voter Registration""}","{""primary"":""registry_office""}","{""primary"":""public_service_and_government"",""alternate"":[""public_and_government_association"",""central_government_office""]}",0.77,0.9872500778573653,"[""https://www.charlottesville.gov/Directory.aspx?DID=69""]","[""http://www.charlottesville.gov/vote""]",,"[""https://www.facebook.com/1654641278168104""]",,,"[""4349703250""]","[""+14349703250""]","{""names"":{}}",,"[{""freeform"":""120 7th St NE Ste 122"",""locality"":""Charlottesville"",""region"":""VA"",""country"":""US"",""postcode"":""22902""}]","[{""freeform"":""120 7th St NE"",""locality"":""Charlottesville"",""postcode"":""22902-5392"",""region"":""VA"",""country"":""US""}]"
27,1970324839341272,08f44c2011985b0e030204dcf297b66d,"[{""dataset"":""Microsoft"",""record_id"":""1970324839341272"",""update_time"":""2021-02-04T17:16:47.217"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""178499402801399"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""844424933218810"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""281474978452341"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324839341272"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324838100088"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374889309329"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374889057047"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899912470188"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899910373176"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Waynesboro Chrysler Dodge Jeep Ram""}","{""primary"":""Waynesboro Chrysler Dodge Jeep Ram""}","{""primary"":""auto_parts_and_supply_store"",""alternate"":[""used_car_dealer"",""automotive"",""retail""]}","{""primary"":""car_dealer"",""alternate"":[""automotive_dealer"",""automotive_repair""]}",0.77,0.997898979043525,"[""https://www.waynesborocdjr.com/""]","[""http://www.waynesborocdjr.com/""]",,"[""https://www.facebook.com/178499402801399""]",,,"[""7063030945""]","[""+17063609400""]","{""names"":{}}","{""names"":{""primary"":""Chrysler""}}","[{""freeform"":""480 US Highway 25 N"",""locality"":""Waynesboro"",""region"":""GA"",""country"":""US"",""postcode"":""30830""}]","[{""freeform"":""480 US Highway 25 N"",""locality"":""Waynesboro"",""postcode"":""30830-2738"",""region"":""GA"",""country"":""US""}]"
28,1407374885793049,08f2662cb451449b03d49dcac24ed54a,"[{""dataset"":""Microsoft"",""record_id"":""1407374885793049"",""update_time"":""2018-12-11T19:18:17.837"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""msft"",""record_id"":""844424932195636"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885973160"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885793049"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Viviane M Santos CNP""}","{""primary"":""Viviane M Santos CNP""}","{""primary"":""health_consultant"",""alternate"":[""doctor"",""active_life"",""health_and_medical""]}","{""primary"":""health_consultant"",""alternate"":[""doctor"",""active_life""]}",0.77,0.77,"[""https://www.osfhealthcare.org/physicians/profile/3318/viviane-m-santos-cnp/""]","[""https://www.osfhealthcare.org/physicians/profile/3318/viviane-m-santos-cnp/""]",,,,,"[""3096835700""]","[""3096835700""]","{""names"":{}}",,"[{""freeform"":""5111 N Glen Park Place Rd"",""locality"":""Peoria"",""region"":""IL"",""country"":""US"",""postcode"":""61614""}]","[{""freeform"":""5111 N Glen Park Place Rd"",""locality"":""Peoria"",""postcode"":""61614"",""region"":""IL"",""country"":""US""}]"
29,1407374889539614,08f1f1a9ab72151e0395f93e968c61b9,"[{""dataset"":""Microsoft"",""record_id"":""1407374889539614"",""update_time"":""2024-12-21T19:15:49.953"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""214555258574811"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374889539614"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374884707818"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""ARAL Tankstelle""}","{""primary"":""Aral""}","{""primary"":""gas_station"",""alternate"":[""automotive""]}","{""primary"":""gas_station"",""alternate"":[""automotive"",""travel""]}",0.77,0.9918379237288135,"[""https://tankstelle.aral.de/tankstelle/28743000""]","[""http://www.aral.de/""]",,"[""https://www.facebook.com/214555258574811""]",,,"[""03455126523""]","[""+493455126523""]","{""names"":{}}",,"[{""freeform"":""Volkmannstr. 19"",""locality"":""Halle (Saale)"",""region"":""Saxony-Anhalt"",""country"":""DE"",""postcode"":""06112""}]","[{""freeform"":""Volkmannstraße 19"",""locality"":""Halle (Saale)"",""postcode"":""06112"",""country"":""DE""}]"
30,562949956278891,1407374886630445,"[{""dataset"":""Microsoft"",""record_id"":""562949956278891"",""update_time"":""2016-07-05T18:51:44.057"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""1407374886630445"",""update_time"":""2020-12-02T00:01:00.977"",""confidence"":0.77}]","{""primary"":""Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472""}","{""primary"":""Heartland Mortgage Inc - Bobbie Jo Haggard""}","{""primary"":""mortgage_lender"",""alternate"":[""mortgage_broker""]}","{""primary"":""mortgage_lender"",""alternate"":[""mortgage_broker""]}",0.77,0.77,"[""""]","[""http://www.wallawallamortgage.com/""]",,,,,"[""5093011661""]","[""5093011661""]","{""names"":{}}","{""names"":{}}","[{""freeform"":""30 S Palouse St"",""locality"":""Walla Walla"",""region"":""WA"",""country"":""US"",""postcode"":""99362""}]","[{""freeform"":""30 S Palouse St"",""locality"":""Walla Walla"",""region"":""WA"",""country"":""US"",""postcode"":""99362""}]"
31,1125899911371512,08f44e06aa0b5a4a03caf2e60bd69a4a,"[{""dataset"":""Microsoft"",""record_id"":""1125899911371512"",""update_time"":""2022-12-16T03:22:04.73"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""msft"",""record_id"":""844424934641926"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""844424934590796"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949966509175"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""2251799818836273"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374889403410"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899911371512"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899909426311"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Terminix""}","{""primary"":""Terminix""}","{""primary"":""pest_control_service""}","{""primary"":""pest_control_service""}",0.77,0.77,"[""http://www.terminix.com/""]","[""https://www.terminix.com/exterminators/ga/bainbridge-2615/""]",,,,,"[""2295154079""]","[""2296718791""]","{""names"":{}}",,"[{""freeform"":""334 S Collier St"",""locality"":""Bainbridge"",""region"":""GA"",""country"":""US"",""postcode"":""39819""}]","[{""freeform"":""334 S Collier St"",""locality"":""Bainbridge"",""postcode"":""39819"",""region"":""GA"",""country"":""US""}]"
