pair_id,attr,left,right
984,confidence,0.77,0.77
984,websites,"[""https://www.manpower.com/en/about-us/locations/charlotte-nc-area""]","[""https://www.manpower.com/en/about-us/locations/charlotte-nc-area""]"
984,socials,,
984,emails,,
984,phones,"[""7049712810""]","[""7049712810""]"
984,brand,"{""names"":{}}","{""names"":{}}"
984,addresses,"[{""freeform"":""8210 University Executive Park Dr Ste 140"",""locality"":""Charlotte"",""region"":""NC"",""country"":""US"",""postcode"":""28262""}]","[{""freeform"":""8210 University Executive Park Dr Ste 140"",""locality"":""Charlotte"",""region"":""NC"",""country"":""US"",""postcode"":""28262""}]"
985,names,"{""primary"":""Graig Sanders, PA-C""}","{""primary"":""Graig Sanders, PA-C""}"
985,categories,"{""primary"":""cardiologist"",""alternate"":[""doctor"",""health_and_medical""]}","{""primary"":""cardiologist"",""alternate"":[""doctor"",""health_and_medical""]}"
985,confidence,0.77,0.77
985,websites,"[""https://hartfordhealthcaremedicalgroup.org/GraigSanders""]","[""https://hartfordhealthcaremedicalgroup.org/GraigSanders""]"
985,socials,,
985,emails,,
985,phones,"[""2038675300""]","[""2038675377""]"
985,brand,"{""names"":{}}","{""names"":{}}"
985,addresses,"[{""freeform"":""1591 Boston Post Rd Ste 200"",""locality"":""Guilford"",""region"":""CT"",""country"":""US"",""postcode"":""06437""}]","[{""freeform"":""1591 Boston Post Rd Ste 200"",""locality"":""Guilford"",""region"":""CT"",""country"":""US"",""postcode"":""06437""}]"
986,names,"{""primary"":""13214343""}","{""primary"":""13214343""}"
986,categories,,
986,confidence,0.77,0.77
986,websites,"[""https://creativesol.com/?utm_j=book""]","[""https://creativesol.com/?utm_j=book""]"
986,socials,,
986,emails,,
986,phones,"[""4089844462""]","[""4089844462""]"
986,brand,,
986,addresses,"[{""freeform"":""1766 Palo Verde Ave"",""locality"":""East Palo Alto"",""postcode"":""96303"",""region"":""CA"",""country"":""US""}]","[{""freeform"":""1766 Palo Verde Ave"",""locality"":""East Palo Alto"",""postcode"":""96303"",""region"":""CA"",""country"":""US""}]"
987,names,"{""primary"":""BP""}","{""primary"":""bp America""}"
987,categories,"{""primary"":""gas_station"",""alternate"":[""automotive""]}","{""primary"":""gas_station"",""alternate"":[""convenience_store"",""energy_company""]}"
987,confidence,0.77,0.9837452982267598
987,websites,"[""https://www.bp.com/en_us/bp-us.html""]","[""https://map.bp.com/en-US/US/gas-station/lincoln/bp/07140528220360325100100000000000""]"
987,socials,,"[""https://www.facebook.com/124417915852623""]"
987,emails,,
987,phones,"[""6037452022""]","[""+16037452022""]"
987,brand,,"{""names"":{""primary"":""bp America""}}"
987,addresses,"[{""freeform"":""36 Main St"",""locality"":""Lincoln"",""postcode"":""03251"",""region"":""NH"",""country"":""US""}]","[{""freeform"":""36 Main St"",""locality"":""Lincoln"",""postcode"":""03251-4305"",""region"":""NH"",""country"":""US""}]"
988,names,"{""primary"":""Axis Bank""}","{""primary"":""Axis Bank Branch""}"
988,categories,"{""primary"":""bank_credit_union"",""alternate"":[""business_banking_service""]}","{""primary"":""bank_credit_union"",""alternate"":[""financial_service"",""banks""]}"
988,confidence,0.77,0.9895134099616858
988,websites,"[""https://branch.axisbank.com/axis-bank-umamaheshapuram-bank-branch-thanjavur-tamil-nadu-40706/Home?utm_source=locator&utm_medium=bing""]","[""https://branch.axisbank.com/axis-bank-umamaheshapuram-bank-branch-thanjavur-tamil-nadu-40706/Home?utm_source=locator&utm_medium=facebook""]"
988,socials,,"[""https://www.facebook.com/750656828638298""]"
988,emails,,
988,phones,"[""18605005555""]","[""+9118604195555""]"
988,brand,"{""names"":{}}","{""names"":{""primary"":""Axis Bank""}}"
988,addresses,"[{""freeform"":""Plot No 2, Umamaheswarapuram, Karikulam, Kumbakonam Main Road"",""locality"":""Thiruvidaimaruthur"",""region"":""Tamil Nadu"",""country"":""IN"",""postcode"":""612103""}]","[{""freeform"":""Plot No 2, Umamaheswarapuram, Karikulam, Kumbakonam Main Road"",""postcode"":""612103"",""country"":""IN""}]"
989,names,"{""primary"":""Johnstone's Decorating Centre""}","{""primary"":""Johnstone's Decorating Centre""}"
989,categories,"{""primary"":""paint_store"",""alternate"":[""computer_hardware_company"",""retail""]}","{""primary"":""painting"",""alternate"":[""retail""]}"
989,confidence,0.77,0.9918379237288135
989,websites,"[""http://www.johnstonesdc.com/""]","[""https://paint247.ppgnet.com/""]"
989,socials,,"[""https://www.facebook.com/101856117862290""]"
989,emails,,
989,phones,"[""01254680463""]","[""+441254680463""]"
989,brand,"{""names"":{}}","{""names"":{""primary"":""Johnstone's Decorating Centre""}}"
989,addresses,"[{""freeform"":""Unit 2-3, Carlisle Street"",""locality"":""Blackburn"",""region"":"""",""country"":""GB"",""postcode"":""BB1 1DJ""}]","[{""freeform"":""Unit 2, 3 Carlisle St"",""postcode"":""BB1 1DJ"",""country"":""GB""}]"
990,names,"{""primary"":""Coastal Paper & Chemical Supply""}","{""primary"":""Coastal Paper and Chemical Supply""}"
990,categories,"{""primary"":""office_equipment"",""alternate"":[""janitorial_services"",""cleaning_services"",""retail""]}","{""primary"":""office_equipment"",""alternate"":[""chemical_plant"",""janitorial_services""]}"
990,confidence,0.77,0.9962614185921548
990,websites,"[""http://coastalpaperandchemicalsupply.com/""]","[""https://www.coastalpaperfl.com/""]"
990,socials,,"[""https://www.facebook.com/280061908764987""]"
990,emails,,
990,phones,"[""2395421970""]","[""+12395421970""]"
990,brand,"{""names"":{}}",
990,addresses,"[{""freeform"":""864 SE 46th Ln"",""locality"":""Cape Coral"",""region"":""FL"",""country"":""US"",""postcode"":""33904""}]","[{""freeform"":""864 SE 46th Ln"",""locality"":""Cape Coral"",""postcode"":""33904-8818"",""region"":""FL"",""country"":""US""}]"
991,names,"{""primary"":""JOE & THE JUICE""}","{""primary"":""JOE & THE JUICE - Schifflände""}"
991,categories,"{""primary"":""smoothie_juice_bar"",""alternate"":[""bar"",""cafe"",""restaurant""]}","{""primary"":""smoothie_juice_bar"",""alternate"":[""bar"",""cafe"",""restaurant""]}"
991,confidence,0.77,0.77
991,websites,"[""https://www.joejuice.com/""]","[""http://joejuice.com/""]"
991,socials,,
991,emails,,
991,phones,"[""0449746162""]","[""0718924424""]"
991,brand,"{""names"":{}}","{""names"":{}}"
991,addresses,"[{""freeform"":""Schifflände 26"",""locality"":""Zürich"",""region"":""Zürich"",""country"":""CH"",""postcode"":""8001""}]","[{""freeform"":""Schifflände 26"",""locality"":""Zürich"",""region"":""Zürich"",""country"":""CH"",""postcode"":""8001""}]"
992,names,"{""primary"":""Digital Diagnosis Marketing""}","{""primary"":""Digital Diagnosis Marketing""}"
992,categories,"{""primary"":""marketing_agency""}","{""primary"":""marketing_agency""}"
992,confidence,0.77,0.77
992,websites,"[""https://www.digitaldiagnosis.com/""]","[""https://www.digitaldiagnosis.com/""]"
992,socials,,
992,emails,,
992,phones,"[""2396746555""]","[""2396746555""]"
992,brand,"{""names"":{}}","{""names"":{}}"
992,addresses,"[{""freeform"":""4600 Summerlin Rd"",""locality"":""Fort Myers"",""region"":""FL"",""country"":""US"",""postcode"":""33919""}]","[{""freeform"":""4600 Summerlin Rd"",""locality"":""Fort Myers"",""region"":""FL"",""country"":""US"",""postcode"":""33919""}]"
993,names,"{""primary"":""Clifton And Lewis Insurance""}","{""primary"":""Clifton and Lewis Insurance Group""}"
993,categories,"{""primary"":""auto_insurance"",""alternate"":[""home_and_rental_insurance""]}","{""primary"":""auto_insurance"",""alternate"":[""home_and_rental_insurance""]}"
993,confidence,0.77,0.77
993,websites,"[""http://www.cliftonlewisins.com/""]","[""http://cliftonlewisins.com/""]"
993,socials,,
993,emails,,
993,phones,"[""3523530299""]","[""8134525382""]"
993,brand,"{""names"":{}}","{""names"":{}}"
993,addresses,"[{""freeform"":""38232 5th Ave"",""locality"":""Zephyrhills"",""region"":""FL"",""country"":""US"",""postcode"":""33542""}]","[{""freeform"":""38232 5th Ave"",""locality"":""Zephyrhills"",""region"":""FL"",""country"":""US"",""postcode"":""33542""}]"
994,names,"{""primary"":""Florida State Inspectors""}","{""primary"":""Florida State Inspectors""}"
994,categories,"{""primary"":""inspection_services"",""alternate"":[""home_inspector""]}","{""primary"":""home_inspector"",""alternate"":[""professional_services""]}"
994,confidence,0.77,0.9763829787234043
994,websites,"[""https://www.floridastateinspectors.com/""]","[""https://www.floridastateinspectors.com/""]"
994,socials,,"[""https://www.facebook.com/106849491826855""]"
994,emails,,
994,phones,"[""9412290350""]","[""+19412290350""]"
994,brand,"{""names"":{}}",
994,addresses,"[{""freeform"":""5011 Grobe St"",""locality"":""North Port"",""region"":""FL"",""country"":""US"",""postcode"":""34287""}]","[{""freeform"":""5011 Grobe St"",""postcode"":""34287"",""country"":""US""}]"
995,names,"{""primary"":""Shinto Japanese Steakhouse & Sushi Bar""}","{""primary"":""Shinto Japanese Steakhouse & Sushi Bar""}"
995,categories,"{""primary"":""bar"",""alternate"":[""asian_fusion_restaurant"",""pan_asian_restaurant"",""steakhouse"",""sushi_restaurant"",""restaurant""]}","{""primary"":""sushi_restaurant"",""alternate"":[""steakhouse"",""japanese_restaurant""]}"
995,confidence,0.77,0.997898979043525
995,websites,"[""""]","[""http://shintoexperience.com/strongsville""]"
995,socials,,"[""https://www.facebook.com/214618138572644""]"
995,emails,,
995,phones,"[""4408783868""]","[""+14408783868""]"
995,brand,"{""names"":{}}",
995,addresses,"[{""freeform"":""17070 Pearl Rd"",""locality"":""Strongsville"",""region"":""OH"",""country"":""US"",""postcode"":""44136""}]","[{""freeform"":""17070 Pearl Rd"",""locality"":""Strongsville"",""postcode"":""44136-6055"",""region"":""OH"",""country"":""US""}]"
996,names,"{""primary"":""Chick-fil-A""}","{""primary"":""Chick-fil-A""}"
996,categories,"{""primary"":""fast_food_restaurant"",""alternate"":[""restaurant""]}","{""primary"":""fast_food_restaurant"",""alternate"":[""chicken_restaurant"",""restaurant""]}"
996,confidence,0.77,0.9962614185921548
996,websites,"[""http://www.chick-fil-a.com/keller""]","[""https://www.chick-fil-a.com/locations/tx/keller?utm_source=yext&utm_medium=link""]"
996,socials,,"[""https://www.facebook.com/601156246632902""]"
996,emails,,
996,phones,"[""8175625561""]","[""+18175625561""]"
996,brand,"{""names"":{}}","{""names"":{""primary"":""Chick-fil-A""}}"
996,addresses,"[{""freeform"":""1002 Keller Pkwy"",""locality"":""Keller"",""region"":""TX"",""country"":""US"",""postcode"":""76248""}]","[{""freeform"":""1002 Keller Pkwy"",""locality"":""Keller"",""postcode"":""76248"",""region"":""TX"",""country"":""US""}]"
997,names,"{""primary"":""Bannister GP Kia""}","{""primary"":""Bannister GP Kia""}"
997,categories,"{""primary"":""auto_parts_and_supply_store"",""alternate"":[""auto_body_shop"",""automotive"",""retail""]}","{""primary"":""auto_parts_and_supply_store"",""alternate"":[""auto_body_shop"",""automotive""]}"
997,confidence,0.77,0.77
997,websites,"[""http://www.bannistergpkia.ca/""]","[""http://www.bannistergpkia.ca/""]"
997,socials,,
997,emails,,
997,phones,"[""7805395024""]","[""7805395024""]"
997,brand,"{""names"":{}}",
997,addresses,"[{""freeform"":""11806 99 Ave"",""locality"":""Grande Prairie"",""region"":""AB"",""country"":""CA"",""postcode"":""T8W 0C7""}]","[{""freeform"":""11806 99 Ave"",""locality"":""Grande Prairie"",""postcode"":""T8W 0C7"",""region"":""AB"",""country"":""CA""}]"
998,names,"{""primary"":""Buckman Rd KinderCare""}","{""primary"":""Buckman Road KinderCare""}"
998,categories,"{""primary"":""preschool"",""alternate"":[""child_care_and_day_care"",""school"",""education""]}","{""primary"":""preschool"",""alternate"":[""day_care_preschool"",""home_service""]}"
998,confidence,0.77,0.9962614185921548
998,websites,"[""http://www.kindercare.com/our-centers/alexandria/va/301010/?cid=LOC_Bing_Places_301010""]","[""https://www.kindercare.com/our-centers/alexandria/va/301010?utm_campaign=kc-lg&utm_source=yext&utm_medium=pro&utm_content=fb&y_source=1_NTA3NTMxLTU1OS1sb2NhdGlvbi53ZWJzaXRl""]"
998,socials,,"[""https://www.facebook.com/167352279942520""]"
998,emails,,
998,phones,"[""7033601045""]","[""+15715694069""]"
998,brand,"{""names"":{}}","{""names"":{""primary"":""KinderCare Learning Centers""}}"
998,addresses,"[{""freeform"":""4287 Buckman Rd"",""locality"":""Alexandria"",""region"":""VA"",""country"":""US"",""postcode"":""22309""}]","[{""freeform"":""4287 Buckman Rd"",""locality"":""Alexandria"",""postcode"":""22309-1847"",""region"":""VA"",""country"":""US""}]"
999,names,"{""primary"":""Walmart Neighborhood Market""}","{""primary"":""Walmart""}"
999,categories,"{""primary"":""department_store"",""alternate"":[""retail""]}","{""primary"":""restaurant""}"
999,confidence,0.77,0.77
999,websites,"[""https://www.walmart.com/store/4196-aurora-co/""]","[""http://www.walmart.com/store/4196-aurora-co""]"
999,socials,,
999,emails,,
999,phones,"[""3034813904""]","[""3034813904""]"
999,brand,"{""names"":{}}","{""names"":{}}"
999,addresses,"[{""freeform"":""15240 E Iliff Ave"",""locality"":""Aurora"",""region"":""CO"",""country"":""US"",""postcode"":""80014""}]","[{""freeform"":""15240 E Iliff Ave"",""locality"":""Aurora"",""region"":""CO"",""country"":""US"",""postcode"":""80014""}]"
1000,names,"{""primary"":""Dirección Jurídica del Ayuntamiento de Huamantla."",""common"":{},""rules"":[]}","{""primary"":""Direccion Juridica del Ayuntamiento de Huamantla""}"
1000,categories,"{""primary"":""Business and Professional Services > Office > Coworking Space"",""alternate"":[]}","{""primary"":""event_planning"",""alternate"":[""public_and_government_association"",""public_service_and_government""]}"
1000,confidence,1.0,0.9544061302681992
1000,websites,[null],
1000,socials,"[null,null,null]","[""https://www.facebook.com/469136869767955""]"
1000,emails,[null],
1000,phones,"[""472 150 0109""]","[""+524721500109""]"
1000,brand,"{""wikidata"":"""",""names"":{""primary"":""Dirección Jurídica del Ayuntamiento de Huamantla."",""common"":{},""rules"":[]}}",
1000,addresses,"[{""freeform"":""Palacio Municipal S/N"",""locality"":""Huamantla"",""region"":""Tlaxcala"",""country"":""MX"",""postcode"":""90500""}]","[{""freeform"":""Palacio Municipal s/n"",""postcode"":""90500"",""country"":""MX""}]"
1001,names,"{""primary"":""ウォンツ 立町店"",""common"":{},""rules"":[]}","{""primary"":""ウォンツ 立町店""}"
1001,categories,"{""primary"":""Retail > Drugstore"",""alternate"":[]}","{""primary"":""convenience_store"",""alternate"":[""drugstore"",""retail""]}"
1001,confidence,1.0,0.77
1001,websites,"[""https://www.wants.co.jp/shop/?cm=v&id=7153""]","[""https://shop.tsuruha-g.com/3884""]"
1001,socials,"[null,null,null]",
1001,emails,[null],
1001,phones,"[""082-207-3417""]","[""0822073417""]"
1001,brand,"{""wikidata"":"""",""names"":{""primary"":""ウォンツ 立町店"",""common"":{},""rules"":[]}}",
1001,addresses,"[{""freeform"":""中区立町1-20"",""locality"":""広島市"",""region"":""広島県"",""country"":""JP"",""postcode"":""730-0032""}]","[{""freeform"":""中区立町1-20"",""locality"":""広島市"",""postcode"":""〒730-0032"",""region"":""広島県"",""country"":""JP""}]"
1002,names,"{""primary"":""Bloco Cirúrgico"",""common"":{},""rules"":[]}","{""primary"":""Bloco Cirúrgico""}"
1002,categories,"{""primary"":""Health and Medicine > Hospital"",""alternate"":[]}","{""primary"":""hospital"",""alternate"":[""doctor"",""medical_service_organizations""]}"
1002,confidence,1.0,0.6214335421016005
1002,websites,[null],"[""http://www.bellagula.com.br/""]"
1002,socials,"[null,null,null]","[""https://www.facebook.com/644509789025450""]"
1002,emails,[null],
1002,phones,[null],
1002,brand,"{""wikidata"":"""",""names"":{""primary"":""Bloco Cirúrgico"",""common"":{},""rules"":[]}}",
1002,addresses,"[{""freeform"":""Mãe de Deus Center"",""locality"":""Porto Alegre"",""region"":""RS"",""country"":""BR""}]","[{""freeform"":""Bella Gula Mãe de Deus Center, Avenida Soledade, 565"",""locality"":""Porto Alegre"",""postcode"":""90470-340"",""region"":""RS"",""country"":""BR""}]"
1003,names,"{""primary"":""Villaggio Sant'Antonio"",""common"":{},""rules"":[]}","{""primary"":""Villaggio Sant'Antonio""}"
1003,categories,"{""primary"":""Community and Government > Spiritual Center > Church"",""alternate"":[]}","{""primary"":""religious_organization"",""alternate"":[""social_service_organizations"",""community_services_non_profits""]}"
1003,confidence,1.0,0.9645127118644068
1003,websites,"[""http://www.villaggiosantantonio.it""]","[""http://www.villaggiosantantonio.it/""]"
1003,socials,"[null,null,null]","[""https://www.facebook.com/647685199019582""]"
1003,emails,[null],
1003,phones,"[""049 625066""]","[""+39049625066""]"
1003,brand,"{""wikidata"":"""",""names"":{""primary"":""Villaggio Sant'Antonio"",""common"":{},""rules"":[]}}",
1003,addresses,"[{""freeform"":""Via Cappello 79"",""locality"":""Noventa Padovana"",""region"":""Padova"",""country"":""IT"",""postcode"":""35027""}]","[{""freeform"":""Via Cappello, 79"",""locality"":""Noventa Padovana"",""postcode"":""35027"",""region"":""34"",""country"":""IT""}]"
